District,LAC,booth_id,Polling Station Name,Filename
PALAKKAD,CHITTUR,45,"Govt. U P School, R V P Pudur (West Building)",S11A58P45.pdf
PALAKKAD,CHITTUR,46,"ST Peters A U P School, Eruthempathy (North Building)",S11A58P46.pdf
PALAKKAD,CHITTUR,47,"St. Peters A U P School, Eruthempathy (East Building)",S11A58P47.pdf
PALAKKAD,CHITTUR,48,"St.Philomina A L P School, Villoonni(North Part)",S11A58P48.pdf
PALAKKAD,CHITTUR,49,"Sreevidhya Higher Secondary school, Eruthempathy(East Part)",S11A58P49.pdf
PALAKKAD,CHITTUR,50,"Govt. Bhagavathy Highschool, Vannamada(Middle part)",S11A58P50.pdf
PALAKKAD,CHITTUR,51,"Govt. Bhagavathy Highschool, Vannamada (South Building West part)",S11A58P51.pdf
PALAKKAD,CHITTUR,52,"Govt. Bhagavathy Highschool, Vannamada (New Building, West End)",S11A58P52.pdf
PALAKKAD,CHITTUR,53,"Govt. Bhagavathy HigherSecondary School, Vannamada (West Building)",S11A58P53.pdf
PALAKKAD,CHITTUR,54,"Govt. Bhagavathy HigherSecondary School, Vannamada ",S11A58P54.pdf
PALAKKAD,CHITTUR,55,Moonkilmada Service Co-operative Bank,S11A58P55.pdf
PALAKKAD,CHITTUR,56,"Govt. LP School, Kunnamkattupathy (South Building,East Part)",S11A58P56.pdf
PALAKKAD,CHITTUR,57,"Govt. LP School, Kunnamkattupathy (South Building,Middle Part)",S11A58P57.pdf
PALAKKAD,CHITTUR,58,Milk Society Moolakada,S11A58P58.pdf
PALAKKAD,CHITTUR,59,"Govt.L P School, Kallandichalla (South Part)",S11A58P59.pdf
PALAKKAD,CHITTUR,60,"Govt.LP School, Kallandichalla (North Part)",S11A58P60.pdf
PALAKKAD,CHITTUR,61,"Govt.LP School, Kallandichalla (New Building West Part)",S11A58P61.pdf
PALAKKAD,CHITTUR,62,"Govt. L.P.School, Nattukal (West Part)",S11A58P62.pdf
PALAKKAD,CHITTUR,63,"Govt.L.P.School, Nattukal (East Part)",S11A58P63.pdf
PALAKKAD,CHITTUR,64,"Govt.U P School, Kozhinjampara (East Building, North End)",S11A58P64.pdf
PALAKKAD,CHITTUR,65,"Govt.U P School, Kozhinjampara (Main Building,East End)",S11A58P65.pdf
PALAKKAD,CHITTUR,66,"Govt.U P School, Kozhinjampara (East Building)",S11A58P66.pdf
PALAKKAD,CHITTUR,67,"Govt. U P School, Kozhinjampara (New Building)",S11A58P67.pdf
PALAKKAD,CHITTUR,68,"Govt.L.P.School, Perumparachalla(M.P.Building South Part)",S11A58P68.pdf
PALAKKAD,CHITTUR,69,"Govt. L.P.School, Perumparachalla(DPEP Building,South Part)",S11A58P69.pdf
PALAKKAD,CHITTUR,70,"St. Paul's Highschool, Kozhinjampara (Main Building)",S11A58P70.pdf
PALAKKAD,CHITTUR,71,"St.Paul's Highschool, Kozhinjampara (New Building Behind Auditorium West End )",S11A58P71.pdf
PALAKKAD,CHITTUR,72,"St.Paul's Highschool, Kozhinjampara (New Building Behind Auditorium East End )",S11A58P72.pdf
PALAKKAD,CHITTUR,73,"Govt.L.P.School, Souriyarpalayam (East End)",S11A58P73.pdf
PALAKKAD,CHITTUR,74,"Govt.L.P.School, Souriyarpalayam (West End)",S11A58P74.pdf
PALAKKAD,CHITTUR,75,"Govt. L.P.School, Souriyarpalayam (Middle Part)",S11A58P75.pdf
PALAKKAD,CHITTUR,76,"Govt. L P School, Arandapallam(Main Building Middle Part)",S11A58P76.pdf
PALAKKAD,CHITTUR,77,"Govt. L P School, Arandapallam(Main Building West Part)",S11A58P77.pdf
PALAKKAD,CHITTUR,78,"C.A.L.P School, Panniperumthala",S11A58P78.pdf
PALAKKAD,CHITTUR,79,"Appukuttan Memorial A L P School, Kuttipallam (New Building,East End)",S11A58P79.pdf
PALAKKAD,CHITTUR,80,"Appukuttan Memorial A L P School, Kuttipallam",S11A58P80.pdf
PALAKKAD,CHITTUR,81,"Appukuttan Memorial A L P School, Kuttipallam (Main building,Middle Part)",S11A58P81.pdf
PALAKKAD,CHITTUR,82,"AMALPS Kuttipallam,(Main Building West end)",S11A58P82.pdf
PALAKKAD,CHITTUR,83,"Nallepilly Service Co-Operative Bank, Branch Building, Kanakkambara(Main Building)",S11A58P83.pdf
PALAKKAD,CHITTUR,84,"Nallepilly Service Co-Operative Bank, Branch Building, Kanakkambara(Back Side of Main Building )",S11A58P84.pdf
PALAKKAD,CHITTUR,85,"Govt. U P School, Athicode (Main Building, West Part)",S11A58P85.pdf
PALAKKAD,CHITTUR,86,"Aided U P School, Appupillayoor (East West building, East End)",S11A58P86.pdf
PALAKKAD,CHITTUR,87,"Aided U P School, Appupillyoor(South End of North South Building)",S11A58P87.pdf
PALAKKAD,CHITTUR,88,"Aided U P School, Appupillayoor (East West Building, Middle Part)",S11A58P88.pdf
PALAKKAD,CHITTUR,89,"Aided U P School, Appupillayoor (Old Block Main Building, Middle Part)",S11A58P89.pdf
PALAKKAD,CHITTUR,90,"Sreekrishna HSS, Nallepilly (+2 block western side of Stair case)",S11A58P90.pdf
PALAKKAD,CHITTUR,91,"G U P S, Nallepilly (Main Building Noth side LP section)",S11A58P91.pdf
PALAKKAD,CHITTUR,92,"Sreekrishna HSS, Nallepilly (+2 block west end of Stair case)",S11A58P92.pdf
PALAKKAD,CHITTUR,93,"Govt. U P School, Nallepilly (North Part)",S11A58P93.pdf
PALAKKAD,CHITTUR,94,"Govt.U P School, Nallepilly (South Part)",S11A58P94.pdf
PALAKKAD,CHITTUR,95,"Govt. L P School, Manchira",S11A58P95.pdf
PALAKKAD,CHITTUR,96,"Technical High School, Chittur (Main Building south to staircase)",S11A58P96.pdf
PALAKKAD,CHITTUR,97,"Technical High School, Chittur (V H S C Block,North west side)",S11A58P97.pdf
PALAKKAD,CHITTUR,98,"Technical High School, Chittur (Main Building South End)",S11A58P98.pdf
PALAKKAD,CHITTUR,99,"Chittur Mini Civil Station,(East Part First Room)",S11A58P99.pdf
PALAKKAD,CHITTUR,100,"Govt.U P School, Chittur (East Building)",S11A58P100.pdf
PALAKKAD,CHITTUR,101,"Govt. U P School, Chittur (West Building East End)",S11A58P101.pdf
PALAKKAD,CHITTUR,102,"Govt UP School,Chittur( North Easten Building,East End)",S11A58P102.pdf
PALAKKAD,CHITTUR,103,"Govt. Victoria Girls Higher Secondary School, Anicode (Main Building, North end of East part)",S11A58P103.pdf
PALAKKAD,CHITTUR,104,"Govt.Victoria Girls Highschool, Anicode (Main Building, West Part)",S11A58P104.pdf
PALAKKAD,CHITTUR,105,"Govt. Victoria Girls Higher secondary School, Anicode (Main Building,North end of west part))",S11A58P105.pdf
PALAKKAD,CHITTUR,106,"Padasala Highschool, Thekkegramam, Chittur",S11A58P106.pdf
PALAKKAD,CHITTUR,107,"Village Office, Chittur",S11A58P107.pdf
PALAKKAD,CHITTUR,108,"Chittur Asst Educational Office Premises,Bharath Scouts Room",S11A58P108.pdf
PALAKKAD,CHITTUR,109,"Govt.Teachers Training Institute, Kavaramedu (Old Building north West end)",S11A58P109.pdf
PALAKKAD,CHITTUR,110,"Govt. Higher Secondary school, Ambattupalayam, Chittur (Main Building, North Part)",S11A58P110.pdf
PALAKKAD,CHITTUR,111,"Govt. Higher Secondary School, Ambattupalayam, Chittur (Higher Secondary Building Ground Floor)",S11A58P111.pdf
PALAKKAD,CHITTUR,112,"Govt, U P School,Tattamangalam (North Building)",S11A58P112.pdf
PALAKKAD,CHITTUR,113,"Govt.U P School,Tattamangalam (Main Building)",S11A58P113.pdf
PALAKKAD,CHITTUR,114,"Govt.Basic U P School, Chenthamara Nagar, Tattamangalam(Mainbuilding South End)",S11A58P114.pdf
PALAKKAD,CHITTUR,115,"Govt. Basic U P School, Chenthamara Nagar, Tattamangalam (North Building Middle Part)",S11A58P115.pdf
PALAKKAD,CHITTUR,116,"Govt Basic U P School, Chenthamara Nagar, Tattamangalam (Main Building North End)",S11A58P116.pdf
PALAKKAD,CHITTUR,117,"Govt. Basic U P School, Chenthamara Nagar, Tattamangalam (East Building North end)",S11A58P117.pdf
PALAKKAD,CHITTUR,118,"Govt. Sily Memorial HighSchool, Mannathukavu, Tattamangalam, (North Building)",S11A58P118.pdf
PALAKKAD,CHITTUR,119,"Govt.Sily Memorial HighSchool,Mannathukavu, Tattamangalam (East Building)",S11A58P119.pdf
PALAKKAD,CHITTUR,120,"Govt.Sily Memmorial Highschool,Mannathukavu, Tattamangalam (Main Building)",S11A58P120.pdf
PALAKKAD,CHITTUR,121,"Sily Memmorial L P School, Thumbichira (West Part)",S11A58P121.pdf
PALAKKAD,CHITTUR,122,"Sily Memmorial L.P.School, Thumbichira (East Part)",S11A58P122.pdf
PALAKKAD,CHITTUR,123,"Agro Service Centre Attanchery, Thumbichira",S11A58P123.pdf
PALAKKAD,CHITTUR,124,"Aganvadi kettidam, Arampadam",S11A58P124.pdf
PALAKKAD,CHITTUR,125,"Govt. HighSchool, Pattanchery (LP Section West Part)",S11A58P125.pdf
PALAKKAD,CHITTUR,126,"Govt. HighSchool, Pattancherry ( New Building West Part)",S11A58P126.pdf
PALAKKAD,CHITTUR,127,"Govt. HighSchool, Pattancherry (New Building Middle Part)",S11A58P127.pdf
PALAKKAD,CHITTUR,128,"Govt. HighSchool Pattancherry (LP Section East Building, North End)",S11A58P128.pdf
PALAKKAD,CHITTUR,129,Govt. Highschool Pattancherry (West Building East End),S11A58P129.pdf
PALAKKAD,CHITTUR,130,Kudumbasree Vipanana Kendram(South East Building in Panchayath Compound),S11A58P130.pdf
PALAKKAD,CHITTUR,131,"Panchayath Meeting Hall,Pattanchery",S11A58P131.pdf
PALAKKAD,CHITTUR,132,"K.K.M.H.S.School, Vandithavalam (Higher secondary block North West building)",S11A58P132.pdf
PALAKKAD,CHITTUR,133,"K.K.M.H.S.School, Vandithavalam (Higher secondary block North Building to Office Room)",S11A58P133.pdf
PALAKKAD,CHITTUR,134,"St. Pauls English Medium School, Kannimary(West Building Centre part)",S11A58P134.pdf
PALAKKAD,CHITTUR,135,"Govt.High School, Nanniyod (East Building Middle Part)",S11A58P135.pdf
PALAKKAD,CHITTUR,136,"Govt.High School, Nanniyod (East Building, North Part)",S11A58P136.pdf
PALAKKAD,CHITTUR,137,"Govt.High School, Nanniyod(East Part)",S11A58P137.pdf
PALAKKAD,CHITTUR,138,"Govt.High School, Nandiyod(West Part)",S11A58P138.pdf
PALAKKAD,CHITTUR,139,"G.H.S,Nanniyode  (West Building North part)",S11A58P139.pdf
PALAKKAD,CHITTUR,140,"Panchayath Building Hall,Vandithavalam",S11A58P140.pdf
PALAKKAD,CHITTUR,141,"Ramankandan Memorial A.L.P.School, Kalyanapetta (East Part)",S11A58P141.pdf
PALAKKAD,CHITTUR,142,"Ramankandan Memorial L.P.School, Kalyanapetta",S11A58P142.pdf
PALAKKAD,CHITTUR,143,"Govt. L P School, Nellimedu (West Part)",S11A58P143.pdf
PALAKKAD,CHITTUR,144,"Govt. L P School, Nellimedu (Middle Part)",S11A58P144.pdf
PALAKKAD,CHITTUR,145,"Govt. L P School, Nellimedu (East Part)",S11A58P145.pdf
PALAKKAD,CHITTUR,146,"Govt.High Schooll, Meenaskhipuram (West Building )",S11A58P146.pdf
PALAKKAD,CHITTUR,147,G H S Meenakshipuram (Class Room at the west end of the north east building),S11A58P147.pdf
PALAKKAD,CHITTUR,148,"Govt.High School, Meenaskhipuram (New Building North Block)",S11A58P148.pdf
PALAKKAD,CHITTUR,149,"GHS Meenakshipuram, East side of North-West Building ",S11A58P149.pdf
PALAKKAD,CHITTUR,150,"K K M L P School, Vandithavalam(South Building)",S11A58P150.pdf
PALAKKAD,CHITTUR,151,"K K M L P School, Vandithavalam(West Building North End)",S11A58P151.pdf
PALAKKAD,CHITTUR,152,"Govt. Madhava L P School, Parakalam(North part)",S11A58P152.pdf
PALAKKAD,CHITTUR,153,"Grameena Vayanasala, Vilayodi",S11A58P153.pdf
PALAKKAD,CHITTUR,154,"Sankaranarayana U P School, Nallamadanchalla, Vilayodi (North West Building)",S11A58P154.pdf
PALAKKAD,CHITTUR,155,"Sankaranarayana U P School, Nallamadanchalla, Vilayodi (Main Building, West Part)",S11A58P155.pdf
PALAKKAD,CHITTUR,156,"Sankaranarayana U P School, Nallamadanchalla,Vilayodi (Main Building East Part)",S11A58P156.pdf
PALAKKAD,NENMARA,1,"D.M.S.B.S,Kakkayur(U.P.Section)",S11A59P1.pdf
PALAKKAD,NENMARA,2,"D.M.S.B.S,Kakkayur(East Building)",S11A59P2.pdf
PALAKKAD,NENMARA,3,"D.M.S.B.S,Kakkayur(Primary Section)",S11A59P3.pdf
PALAKKAD,NENMARA,4,"A.L.P.S, Ethanur",S11A59P4.pdf
PALAKKAD,NENMARA,5,"G.B.U.P.S,Ethannur,East Building(South End)",S11A59P5.pdf
PALAKKAD,NENMARA,6,"G.B.U.P.S,Ethannur,(South Building)",S11A59P6.pdf
PALAKKAD,NENMARA,7,"Anganvadi,Mailaroad",S11A59P7.pdf
PALAKKAD,NENMARA,8,"G.B.L.P.S,TM Thara,Koduvayur(Middle Part)",S11A59P8.pdf
PALAKKAD,NENMARA,9,"G.H.S.S, Koduvayur(New Building West side of play Ground)",S11A59P9.pdf
PALAKKAD,NENMARA,10,"G.H.S.S, Koduvayur(Back side of Plus Two Block)",S11A59P10.pdf
PALAKKAD,NENMARA,11,"G.H.S.S, Koduvayur (Main Building West End)",S11A59P11.pdf
PALAKKAD,NENMARA,12,"G.H.S.S, Koduvayur (Main Building Eastern side)",S11A59P12.pdf
PALAKKAD,NENMARA,13,"G.H.S.S, Koduvayur(Staff Block)",S11A59P13.pdf
PALAKKAD,NENMARA,14,"G.B.L.P.S,TM Thara,Koduvayur(East Part)",S11A59P14.pdf
PALAKKAD,NENMARA,15,"Malumannadiyar Sr.Basic School,Koduvayur",S11A59P15.pdf
PALAKKAD,NENMARA,16,"Malumannadiyar Sr.Basic School,Koduvayur",S11A59P16.pdf
PALAKKAD,NENMARA,17,"D.M.B.S,Nochur",S11A59P17.pdf
PALAKKAD,NENMARA,18,"BST Training Center,Koduvayur",S11A59P18.pdf
PALAKKAD,NENMARA,19,"Sree Vidhyadiraja English Medium School,Koduvayur",S11A59P19.pdf
PALAKKAD,NENMARA,20,"Sisumandiram,Kannankode",S11A59P20.pdf
PALAKKAD,NENMARA,21,"EMS memmorial Pre primary School,Kannankode",S11A59P21.pdf
PALAKKAD,NENMARA,22,"GLPS,Pudunagaram,(West Building)",S11A59P22.pdf
PALAKKAD,NENMARA,23,"GLPS,Pudunagaram,Kattutheruve (West Building)",S11A59P23.pdf
PALAKKAD,NENMARA,24,"GLPS,Pudunagaram,(East Building)",S11A59P24.pdf
PALAKKAD,NENMARA,25,"GLPS, Pudunagaram,East(East part)",S11A59P25.pdf
PALAKKAD,NENMARA,26,"M.H.S, Pudunagaram New Central Building,South Part",S11A59P26.pdf
PALAKKAD,NENMARA,27,"M.H.S, Pudunagaram New Central Building,North Part",S11A59P27.pdf
PALAKKAD,NENMARA,28,"M.H.S, Pudunagaram (North Block)",S11A59P28.pdf
PALAKKAD,NENMARA,29,"GLPS,Karippode,(North part)",S11A59P29.pdf
PALAKKAD,NENMARA,30,"GLPS,Karippode,(East Part)",S11A59P30.pdf
PALAKKAD,NENMARA,31,"Kittutharakan Senior Basic School,Karipode(East Part)",S11A59P31.pdf
PALAKKAD,NENMARA,32,"Kittutharakan Senior Basic School,Karipode(West Part)",S11A59P32.pdf
PALAKKAD,NENMARA,33,"V.I.M.H.S,SPallasena(U.P.Section)",S11A59P33.pdf
PALAKKAD,NENMARA,34,"V.I.M.H.S,SPallasena(Higher secondary wing,East Building South Block )",S11A59P34.pdf
PALAKKAD,NENMARA,35,"V.I.M.H.S,S Pallasena (Highschool Section Main Building South End)",S11A59P35.pdf
PALAKKAD,NENMARA,36,"V.I.M.H.S,S Pallasena(High School Section Main Building North End)",S11A59P36.pdf
PALAKKAD,NENMARA,37,"A.L.P.S, Pallassena (West Building East End)",S11A59P37.pdf
PALAKKAD,NENMARA,38,A.L.P.S Pallassena(Middle Part Building),S11A59P38.pdf
PALAKKAD,NENMARA,39,"P.K.M.A.L.P.S,Pallasena",S11A59P39.pdf
PALAKKAD,NENMARA,40,"A.L.P.S, Ozhivupara",S11A59P40.pdf
PALAKKAD,NENMARA,41,"E.K.E.M.U.P.S,Talur (East Part)",S11A59P41.pdf
PALAKKAD,NENMARA,42,"E.K.E.M.U.P.S,Talur(West Part)",S11A59P42.pdf
PALAKKAD,NENMARA,43,"E.K.E.M.U.P.S,Talur (Middle Part)",S11A59P43.pdf
PALAKKAD,NENMARA,44,"A.L.P.S,Koodallur(South Building)",S11A59P44.pdf
PALAKKAD,NENMARA,45,"A.L.P.S,Koodallur (North Part)",S11A59P45.pdf
PALAKKAD,NENMARA,46,GLPS Pallavur(Sisu Vikasana Kendram),S11A59P46.pdf
PALAKKAD,NENMARA,47,"G.L.P.S, Pallavoor (West Part)",S11A59P47.pdf
PALAKKAD,NENMARA,48,"G.L.P.S, Kumaramputhur",S11A59P48.pdf
PALAKKAD,NENMARA,49,"Achuthamenon Memmorial U.P.S,Vadavannur(New Building West Part)",S11A59P49.pdf
PALAKKAD,NENMARA,50,"Achuthamenon Memmorial U.P.S,Vadavannur(Old Building west part)",S11A59P50.pdf
PALAKKAD,NENMARA,51,"Achuthamenon Memmorial U.P.S ,Vadavannur(New Building East Part)",S11A59P51.pdf
PALAKKAD,NENMARA,52,Achuthamenon Memmorial U.P.S Vadavannur(Old Building East Part),S11A59P52.pdf
PALAKKAD,NENMARA,53,"V.M.H.S,Vadavannur(Main Building East Part)",S11A59P53.pdf
PALAKKAD,NENMARA,54,"Korath Vasudevan Memmorial U.P.S,Pokkunni(West part)",S11A59P54.pdf
PALAKKAD,NENMARA,55,Korath Vasudevan Memmorial UPS(North Building Near Assembly Hall),S11A59P55.pdf
PALAKKAD,NENMARA,56,Korath Vasudevan Memmorial U.P.S(East End),S11A59P56.pdf
PALAKKAD,NENMARA,57,A.L.P.S Malayampallam,S11A59P57.pdf
PALAKKAD,NENMARA,58,"A.L.P.S,Alampallam (New Building East wing)",S11A59P58.pdf
PALAKKAD,NENMARA,59,"A.L.P.S,Alampallam (New Building West wing)",S11A59P59.pdf
PALAKKAD,NENMARA,60,"A.L.P.S,Pudugrammam,Kollangode(West Part)",S11A59P60.pdf
PALAKKAD,NENMARA,61,"A.L.P.S,Pudugrammam,Kollangode(East Part)",S11A59P61.pdf
PALAKKAD,NENMARA,62,"ST Pauls H.S.S,Kollangode(Main Building North part)",S11A59P62.pdf
PALAKKAD,NENMARA,63,"Thiruvalluvar A.L.P.S,Pavadi(Main Building)",S11A59P63.pdf
PALAKKAD,NENMARA,64,"Sisumandiram,Anamari",S11A59P64.pdf
PALAKKAD,NENMARA,65,"A.L.P.S,Nenmeni (Center Part North End)",S11A59P65.pdf
PALAKKAD,NENMARA,66,"Sree Narayana Public School,Peechampadam",S11A59P66.pdf
PALAKKAD,NENMARA,67,"A.L.P.S,Nenmeni(Middle Part South End)",S11A59P67.pdf
PALAKKAD,NENMARA,68,"A.L.P.S,Nenmeni (East Building South End)",S11A59P68.pdf
PALAKKAD,NENMARA,69,"A.L.P.S ,Achanamkode(Middle Building)",S11A59P69.pdf
PALAKKAD,NENMARA,70,"A.L.P.S ,Achanamkode(West Building)",S11A59P70.pdf
PALAKKAD,NENMARA,71,"ST Pauls H.S.S,Kollangode(South Building North Part)",S11A59P71.pdf
PALAKKAD,NENMARA,72,"Perumal Kovil Devaswam U.P.S,Kollangode(Main Buliding East End)",S11A59P72.pdf
PALAKKAD,NENMARA,73,"Perumal Kovil devaswam U.P.S,Kollangode(South Building)",S11A59P73.pdf
PALAKKAD,NENMARA,74,"B.S.S.H.S.,Kollangode",S11A59P74.pdf
PALAKKAD,NENMARA,75,"Yoginimatha G.H.S,Kollangode",S11A59P75.pdf
PALAKKAD,NENMARA,76,"Yoginimatha G.H.S,Kollangode",S11A59P76.pdf
PALAKKAD,NENMARA,77,"Thirukachamkurissi Devaswam U.P.S, Payyalur(New Building North East Part)",S11A59P77.pdf
PALAKKAD,NENMARA,78,"Thirukachamkurissi Devaswam U.P.S, Payyalur(New Building South Part)",S11A59P78.pdf
PALAKKAD,NENMARA,79,"Thirukachamkurissi Devaswam U.P.S, Payyalur(Main Building Middle Part)",S11A59P79.pdf
PALAKKAD,NENMARA,80,"Science Center Building,Karinkulam",S11A59P80.pdf
PALAKKAD,NENMARA,81,"Devaki Memmorial U.P.S,Karimkulam (South Building)",S11A59P81.pdf
PALAKKAD,NENMARA,82,"Devaki Memmorial U.P.S,Karimkulam (South Building)",S11A59P82.pdf
PALAKKAD,NENMARA,83,"Sisumandiram,Karingulam,Kunne",S11A59P83.pdf
PALAKKAD,NENMARA,84,"SC ST Co-Operative Society,Perungottukavu",S11A59P84.pdf
PALAKKAD,NENMARA,85,"Baby Kalasamthy Auditoriyam, Kottayamkadu",S11A59P85.pdf
PALAKKAD,NENMARA,86,"Ksheera Vyvasaya Co.Op.Soceity,Erappassery",S11A59P86.pdf
PALAKKAD,NENMARA,87,"A.U.P.S,Panagattiry(EastBuilding north side)",S11A59P87.pdf
PALAKKAD,NENMARA,88,"A.U.P.S,Panagattiry(West Building south side)",S11A59P88.pdf
PALAKKAD,NENMARA,89,R.P.M.H.S.Panangattari Main Hall( North part Class Room),S11A59P89.pdf
PALAKKAD,NENMARA,90,R.P.M.H.S.Panangattari Main Hall( South part Class Room),S11A59P90.pdf
PALAKKAD,NENMARA,91,"G.U.P.S, Vattekkadu(New Building,Near Computer LAB)",S11A59P91.pdf
PALAKKAD,NENMARA,92,"G.U.P.S, Vattekkadu(Old Building,East Part)",S11A59P92.pdf
PALAKKAD,NENMARA,93,"G.U.P.S, Vattekkadu(New Building,East Part)",S11A59P93.pdf
PALAKKAD,NENMARA,94,"Sreevidhya A.L.P.S ,Vithanassery (East Building)",S11A59P94.pdf
PALAKKAD,NENMARA,95,"Sreevidhya A L.P.S ,Vithanassery(East Building)",S11A59P95.pdf
PALAKKAD,NENMARA,96,"Block Developement Office Vithanassery,Nemmara(New Building)",S11A59P96.pdf
PALAKKAD,NENMARA,97,"V.R.C.M.U.P.S,Vallanghy (Old Building South Part LP Section)",S11A59P97.pdf
PALAKKAD,NENMARA,98,"V.R.C.M.U.P.S,Vallanghy (Main Building North End)",S11A59P98.pdf
PALAKKAD,NENMARA,99,"V.R.C.M.U.P.S ,Vallanghy(Main Building South part of Office)",S11A59P99.pdf
PALAKKAD,NENMARA,100,"V.R.C.M.U.P.S ,Vallanghy(West Part,UP Section)",S11A59P100.pdf
PALAKKAD,NENMARA,101,"V.R.C.M.U.P.S ,Vallanghy(South Building)",S11A59P101.pdf
PALAKKAD,NENMARA,102,"G.L.P.S, Pothundy(East Part)",S11A59P102.pdf
PALAKKAD,NENMARA,103,"G.L.P.S, Pothundy(West End)",S11A59P103.pdf
PALAKKAD,NENMARA,104,"G.L.P.S, Pothundy(New Building North End)",S11A59P104.pdf
PALAKKAD,NENMARA,105,"A.L.P.S, Aluvassery,(North Building)",S11A59P105.pdf
PALAKKAD,NENMARA,106,"A.L.P.S, Aluvassery(South Building)",S11A59P106.pdf
PALAKKAD,NENMARA,107,"L.N Sanskrit School, Nenmara(Narayanan Nair Hall)",S11A59P107.pdf
PALAKKAD,NENMARA,108,"L.N Sanskrit School, Nenmara(New Building)",S11A59P108.pdf
PALAKKAD,NENMARA,109,"G.B.H.S, Nenmara (South Building)",S11A59P109.pdf
PALAKKAD,NENMARA,110,"G.B.H.S, Nenmara(South Part of Play Ground)",S11A59P110.pdf
PALAKKAD,NENMARA,111,"V.M.G.L.P.S,Kanimangalam(South Building)",S11A59P111.pdf
PALAKKAD,NENMARA,112,"V.M.G.L.P.S,Kanimangalam (North Building)",S11A59P112.pdf
PALAKKAD,NENMARA,113,Nemmara Vittanassery Service Co-Operative Bank,S11A59P113.pdf
PALAKKAD,NENMARA,114,"G.L.P.S,Pazhayagramam",S11A59P114.pdf
PALAKKAD,NENMARA,115,"G.U.P.S,Chathamangalam (South End)",S11A59P115.pdf
PALAKKAD,NENMARA,116,"G.U.P. S, Chathamangalam (East Part)",S11A59P116.pdf
PALAKKAD,NENMARA,117,"G.U.P. S,Chathamangalam (Middle Part)",S11A59P117.pdf
PALAKKAD,NENMARA,118,"G.U.P. S, Chathamangalam (North End)",S11A59P118.pdf
PALAKKAD,NENMARA,119,"Anganvadi Center 45, Pattukadu,Kairady",S11A59P119.pdf
PALAKKAD,NENMARA,120,"Anganvady,Mankurissy",S11A59P120.pdf
PALAKKAD,NENMARA,121,"G.L.P.S, Kairady(Main Building South End)",S11A59P121.pdf
PALAKKAD,NENMARA,122,"ST.Thomas U.P.S,Olippara (North End)",S11A59P122.pdf
PALAKKAD,NENMARA,123,"St. Thomas U P S ,Olippara (South End)",S11A59P123.pdf
PALAKKAD,NENMARA,124,"St. Thomas U.P.S,Olippara(Middle Part)",S11A59P124.pdf
PALAKKAD,NENMARA,125,"G.L.P S, Kairady (Main Building,North Part)",S11A59P125.pdf
PALAKKAD,NENMARA,126,"G.L.P.S, Kairady (Main Building Middle Part)",S11A59P126.pdf
PALAKKAD,NENMARA,127,"G.U.PS,Thiruvazhiyadu (Main Building Middle Part)",S11A59P127.pdf
PALAKKAD,NENMARA,128,"G.H.PS,Thiruvazhiyadu (New Building)",S11A59P128.pdf
PALAKKAD,NENMARA,129,"G.U.P.S,Thiruvazhiyadu (West RC Building)",S11A59P129.pdf
PALAKKAD,NENMARA,130,"G.U.P.S,Thiruvazhiyadu(Main Building North End)",S11A59P130.pdf
PALAKKAD,NENMARA,131,"G.U.P.S, Ayilur(West Building South Part)",S11A59P131.pdf
PALAKKAD,NENMARA,132,"G.U.P.S, Ayilur(West Building North Part)",S11A59P132.pdf
PALAKKAD,NENMARA,133,"G.U.P.S, Ayilur(Middle Part)",S11A59P133.pdf
PALAKKAD,NENMARA,134,"V.M. A L.P.S, Palakkampotta,Ayilur(New Building,North Part)",S11A59P134.pdf
PALAKKAD,NENMARA,135,"V.M. A.L.P.S, Palakkampotta,Ayilur(New Building,South Part)",S11A59P135.pdf
PALAKKAD,NENMARA,136,"V.M. A L.P.S, Palakkampotta,Ayilur (Main Building South Part)",S11A59P136.pdf
PALAKKAD,NENMARA,137,"G.L.P .S, Seetharkundu",S11A59P137.pdf
PALAKKAD,NENMARA,138,"Estate Staff Qurters,K.J.Plantation Anamada",S11A59P138.pdf
PALAKKAD,NENMARA,139,"Chandramala Estate L P School,Nelliyampathy(South Building West part)",S11A59P139.pdf
PALAKKAD,NENMARA,140,Polachirakal H.S Padagiri,S11A59P140.pdf
PALAKKAD,NENMARA,141,"M.E.L. P. S, Padagiri",S11A59P141.pdf
PALAKKAD,NENMARA,142,"Pillapadi Lilly Division, Manalaru Estate",S11A59P142.pdf
PALAKKAD,NENMARA,143,Karapara B Kairali Estate Store,S11A59P143.pdf
PALAKKAD,NENMARA,144,"Dispensary,OrientalEstate,Nelliyampathy",S11A59P144.pdf
PALAKKAD,NENMARA,145,"G.L.P.S, Nandankizhai,Muthalamada(North Building East Part)",S11A59P145.pdf
PALAKKAD,NENMARA,146,"G.L.P.S, Nandankizhai,Muthalamada(South Building East Part)",S11A59P146.pdf
PALAKKAD,NENMARA,147,"G.L.P.S, Nandankizhai,Muthalamada(South Building West Part)",S11A59P147.pdf
PALAKKAD,NENMARA,148,"C.H.M.K.S.M U.P.S, Nandankizhai(West Building)",S11A59P148.pdf
PALAKKAD,NENMARA,149,"C.H.M.K.S.M U.P.S, Nandankizhai(East Building)",S11A59P149.pdf
